age,capital-gain,capital-loss,hours-per-week,class
57,0,1977,40, >50K
48,0,0,40, <=50K
23,0,0,40, <=50K
23,0,0,40, <=50K
23,0,0,40, <=50K
43,0,0,40, <=50K
44,0,0,40, <=50K
45,0,0,40, <=50K
18,0,0,25, <=50K
27,0,0,50, <=50K
18,0,0,12, <=50K
29,0,0,70, <=50K
70,0,0,30, <=50K
43,0,0,45, >50K
26,0,0,40, <=50K
23,0,0,40, <=50K
32,0,0,45, >50K
28,0,0,40, <=50K
43,0,0,40, >50K
42,0,0,8, <=50K
46,0,0,40, >50K
48,0,0,35, <=50K
45,0,1902,35, >50K
44,0,0,40, <=50K
52,99999,0,48, >50K
57,0,0,50, >50K
60,0,0,40, <=50K
75,0,0,25, <=50K
52,0,0,40, >50K
30,0,0,70, >50K
18,0,0,6, <=50K
21,0,0,40, <=50K
24,0,0,40, <=50K
55,0,0,40, >50K
27,0,0,20, <=50K
46,0,0,35, <=50K
45,0,0,75, <=50K
31,0,0,40, <=50K
52,0,0,41, <=50K
50,0,0,36, <=50K
52,0,0,38, <=50K
21,0,0,15, <=50K
53,2174,0,40, <=50K
44,0,0,40, >50K
49,0,0,40, <=50K
40,0,0,40, <=50K
58,0,0,40, >50K
17,0,0,35, <=50K
20,0,0,40, <=50K
28,0,0,47, <=50K
57,0,0,38, <=50K
41,0,0,40, <=50K
33,0,0,45, <=50K
17,0,0,40, <=50K
27,0,0,40, <=50K
37,0,0,45, <=50K
23,0,0,40, <=50K
29,0,0,50, <=50K
50,0,0,50, >50K
20,0,0,40, <=50K
45,0,0,45, <=50K
30,0,0,46, <=50K
42,0,0,40, >50K
31,0,0,43, <=50K
17,0,0,20, <=50K
20,0,0,25, <=50K
48,0,0,50, <=50K
30,0,0,40, <=50K
49,0,0,45, <=50K
29,0,0,40, <=50K
51,0,0,40, <=50K
73,0,0,40, <=50K
32,15024,0,50, >50K
34,0,0,60, <=50K
35,0,0,40, <=50K
35,0,0,40, <=50K
30,5178,0,40, >50K
39,0,0,40, <=50K
58,0,0,40, >50K
27,0,0,20, <=50K
34,0,0,40, <=50K
62,0,0,60, >50K
36,0,2258,40, <=50K
46,0,0,40, <=50K
29,0,0,55, <=50K
33,0,0,40, <=50K
50,0,0,70, >50K
17,0,0,30, <=50K
34,0,0,75, <=50K
47,0,0,40, <=50K
56,0,0,30, <=50K
31,0,0,40, >50K
40,3103,0,40, >50K
31,0,0,60, <=50K
38,0,0,40, <=50K
24,0,0,40, <=50K
24,7298,0,60, >50K
34,0,0,44, <=50K
57,0,0,48, >50K
33,0,0,40, <=50K
51,0,0,40, <=50K
59,0,1848,45, >50K
28,0,0,60, <=50K
22,0,0,10, <=50K
43,0,0,44, >50K
44,0,0,40, >50K
44,0,1902,50, >50K
65,0,0,50, >50K
55,0,0,40, <=50K
37,0,0,40, <=50K
29,0,0,48, <=50K
39,0,0,38, <=50K
50,0,0,49, <=50K
49,0,0,35, <=50K
36,0,0,40, >50K
19,0,0,60, <=50K
22,0,0,20, <=50K
24,0,0,40, <=50K
58,0,0,40, <=50K
21,0,0,47, <=50K
22,0,0,40, <=50K
34,0,0,48, <=50K
35,0,0,40, <=50K
46,0,0,40, >50K
46,0,0,40, <=50K
41,0,0,40, <=50K
42,0,0,40, >50K
24,0,0,45, <=50K
56,0,2001,65, <=50K
43,0,0,40, <=50K
24,0,0,40, <=50K
41,0,0,40, <=50K
35,0,0,36, <=50K
32,0,0,40, <=50K
28,0,0,50, <=50K
32,0,0,38, <=50K
58,0,0,60, <=50K
44,0,0,43, <=50K
50,0,0,40, >50K
38,0,0,40, <=50K
50,0,0,40, >50K
64,0,0,40, <=50K
38,0,0,40, <=50K
36,0,0,40, <=50K
21,0,0,40, <=50K
26,0,0,40, <=50K
47,99999,0,50, >50K
46,7688,0,40, >50K
55,0,0,40, <=50K
40,0,0,70, <=50K
56,0,0,40, <=50K
34,0,0,40, <=50K
24,0,0,40, <=50K
37,0,0,75, <=50K
30,0,0,40, <=50K
35,0,0,50, <=50K
32,0,0,70, <=50K
39,0,0,40, <=50K
21,0,0,40, <=50K
34,0,0,40, <=50K
22,0,1721,20, <=50K
53,0,0,24, <=50K
47,0,0,20, <=50K
60,0,0,40, <=50K
36,0,0,75, <=50K
22,0,0,40, <=50K
21,0,0,40, <=50K
29,0,0,72, <=50K
49,0,0,40, <=50K
55,0,0,20, <=50K
40,0,0,40, <=50K
56,0,0,40, >50K
74,0,0,10, <=50K
64,0,0,70, <=50K
35,0,0,60, <=50K
27,0,0,40, <=50K
30,0,0,72, >50K
23,0,0,40, <=50K
26,0,0,40, <=50K
69,0,0,40, >50K
43,0,0,35, <=50K
40,0,0,42, >50K
29,0,0,40, <=50K
34,0,0,57, >50K
51,0,1628,30, <=50K
21,0,0,40, <=50K
51,0,0,16, <=50K
34,0,0,37, <=50K
29,3103,0,45, >50K
21,0,0,40, <=50K
36,0,0,40, <=50K
32,0,0,40, <=50K
53,0,0,40, <=50K
27,0,1579,40, <=50K
51,0,0,40, <=50K
20,0,0,30, <=50K
42,0,0,60, >50K
35,0,0,50, >50K
31,0,0,40, <=50K
31,0,0,40, >50K
45,0,0,29, <=50K
29,0,0,40, >50K
24,0,0,98, <=50K
43,0,0,40, >50K
17,0,0,20, <=50K
28,2176,0,52, <=50K
25,0,0,40, <=50K
28,0,0,40, <=50K
29,0,0,35, <=50K
29,0,0,20, <=50K
30,0,0,40, <=50K
20,0,0,20, <=50K
58,3325,0,40, <=50K
40,0,0,45, >50K
28,0,0,40, <=50K
34,4386,0,40, >50K
71,2329,0,16, <=50K
68,0,419,12, <=50K
21,0,0,30, <=50K
21,0,0,60, <=50K
62,0,0,40, <=50K
34,0,0,48, <=50K
20,0,0,40, <=50K
48,0,0,60, >50K
18,0,0,8, <=50K
55,0,0,40, <=50K
31,0,0,16, <=50K
66,0,0,28, <=50K
45,7298,0,50, >50K
21,0,0,40, <=50K
47,0,0,50, >50K
29,0,0,40, <=50K
53,0,0,40, <=50K
44,0,0,48, <=50K
64,20051,0,40, >50K
23,0,0,40, <=50K
36,0,0,40, <=50K
25,0,0,40, <=50K
41,0,0,40, <=50K
47,0,0,40, >50K
45,0,0,40, <=50K
35,0,0,30, <=50K
30,0,0,55, <=50K
63,0,0,35, >50K
38,0,0,32, <=50K
50,0,0,49, <=50K
45,0,0,40, <=50K
19,0,0,20, <=50K
67,0,0,50, <=50K
29,0,0,40, <=50K
22,0,0,30, <=50K
42,0,0,60, >50K
61,0,0,40, <=50K
44,0,0,40, <=50K
63,0,0,60, >50K
19,0,0,20, <=50K
35,0,0,20, <=50K
33,1055,0,40, <=50K
34,0,0,40, <=50K
18,0,0,12, <=50K
23,0,0,24, <=50K
31,0,0,35, <=50K
19,0,0,30, <=50K
35,0,0,40, <=50K
44,0,0,40, <=50K
52,0,0,40, <=50K
67,9386,0,50, >50K
30,0,0,35, >50K
22,0,0,30, <=50K
20,0,0,20, <=50K
45,0,0,55, <=50K
33,0,1902,40, >50K
30,0,0,30, <=50K
36,0,0,50, <=50K
43,0,0,40, <=50K
32,7688,0,50, >50K
45,0,0,40, <=50K
40,0,0,60, >50K
23,0,0,40, <=50K
24,0,0,30, <=50K
44,0,0,55, >50K
30,0,0,40, <=50K
47,0,0,45, >50K
20,0,0,40, <=50K
55,0,0,25, <=50K
66,0,0,20, <=50K
68,0,0,40, <=50K
53,0,2001,40, <=50K
39,0,0,38, <=50K
32,2174,0,55, <=50K
30,0,0,40, >50K
42,0,0,40, <=50K
57,7298,0,84, >50K
31,0,0,40, <=50K
28,0,0,45, <=50K
53,0,0,30, <=50K
29,0,0,45, <=50K
59,7298,0,50, >50K
62,0,0,40, <=50K
22,0,0,10, <=50K
40,7298,0,40, >50K
18,0,0,4, <=50K
28,0,0,40, <=50K
42,0,0,40, <=50K
43,0,0,40, <=50K
28,4386,0,45, >50K
77,0,0,40, <=50K
60,0,0,72, <=50K
35,0,0,50, <=50K
40,0,1340,40, <=50K
50,0,1485,40, >50K
38,0,0,24, <=50K
35,0,0,40, >50K
31,0,0,50, <=50K
31,0,0,40, <=50K
34,0,0,48, >50K
39,0,0,40, <=50K
47,0,0,40, <=50K
30,4386,0,40, >50K
44,0,0,40, <=50K
37,15024,0,45, >50K
19,0,0,25, <=50K
43,15024,0,60, >50K
34,0,0,40, <=50K
35,0,0,45, <=50K
42,0,0,40, <=50K
34,0,0,40, >50K
17,0,0,16, <=50K
27,0,0,65, <=50K
34,0,0,40, >50K
43,0,0,40, >50K
51,0,0,50, <=50K
52,0,0,35, <=50K
27,0,0,65, <=50K
41,0,0,40, <=50K
33,0,0,35, <=50K
35,0,0,50, >50K
61,0,0,45, >50K
26,0,0,40, <=50K
54,0,0,50, >50K
59,0,0,40, <=50K
53,0,0,50, >50K
57,0,0,40, <=50K
28,0,0,48, <=50K
50,0,0,40, <=50K
37,0,2603,60, <=50K
31,0,0,40, <=50K
36,0,0,47, <=50K
23,0,0,22, <=50K
27,4865,0,40, <=50K
40,0,0,44, <=50K
47,0,0,40, >50K
39,0,0,45, >50K
31,0,0,45, <=50K
30,0,0,60, <=50K
48,0,0,40, >50K
61,0,0,40, <=50K
18,0,0,20, <=50K
21,0,0,9, <=50K
52,15024,0,40, >50K
37,0,0,40, >50K
32,0,2001,25, <=50K
38,7688,0,40, >50K
44,0,0,80, <=50K
31,0,0,28, <=50K
41,0,0,40, <=50K
48,0,0,40, <=50K
61,0,0,2, >50K
60,7298,0,40, >50K
37,0,0,40, <=50K
26,0,0,40, <=50K
32,0,1887,40, >50K
45,0,0,60, >50K
49,0,0,20, <=50K
28,0,0,40, <=50K
40,0,0,40, <=50K
22,0,0,40, <=50K
58,7688,0,40, >50K
46,0,0,10, >50K
23,0,0,38, <=50K
38,0,0,24, <=50K
43,0,0,40, >50K
34,0,0,33, <=50K
66,3432,0,20, <=50K
28,0,0,35, <=50K
24,0,0,35, <=50K
31,0,0,55, <=50K
52,0,0,38, <=50K
27,0,0,40, <=50K
39,0,0,40, <=50K
40,0,0,40, <=50K
41,0,0,40, <=50K
25,0,0,40, <=50K
43,0,0,44, <=50K
48,0,0,40, >50K
32,15024,0,40, >50K
45,0,0,40, >50K
38,0,0,55, <=50K
47,7688,0,40, >50K
34,0,0,50, >50K
26,0,0,35, <=50K
39,0,0,50, >50K
19,0,0,40, <=50K
28,0,0,50, <=50K
44,0,0,45, <=50K
34,0,0,50, <=50K
39,0,0,40, >50K
41,0,1887,55, >50K
21,0,0,35, <=50K
39,0,0,40, >50K
49,0,0,40, <=50K
38,0,0,40, <=50K
49,0,0,40, <=50K
38,0,0,40, <=50K
37,2174,0,40, <=50K
42,0,1740,43, <=50K
28,99999,0,40, >50K
35,7298,0,8, >50K
29,0,0,25, <=50K
21,4101,0,40, <=50K
48,0,0,44, <=50K
32,0,0,40, <=50K
26,0,0,48, <=50K
33,0,0,84, >50K
38,0,0,70, <=50K
27,0,0,40, >50K
46,0,0,40, >50K
37,0,0,40, >50K
30,0,1902,55, >50K
24,0,0,40, <=50K
32,0,0,40, <=50K
44,7688,0,50, >50K
24,0,0,30, <=50K
40,0,0,49, <=50K
31,0,0,40, <=50K
58,0,0,40, <=50K
23,0,0,40, <=50K
47,0,0,35, <=50K
69,20051,0,45, >50K
22,0,0,20, <=50K
25,0,0,40, <=50K
39,6849,0,40, <=50K
40,0,0,40, <=50K
48,0,0,52, <=50K
47,5178,0,50, >50K
43,0,0,43, >50K
48,0,0,40, <=50K
39,0,0,40, <=50K
47,0,0,40, >50K
17,0,0,15, <=50K
29,0,0,45, <=50K
29,0,0,55, <=50K
38,0,0,50, <=50K
23,0,0,40, <=50K
22,0,0,40, <=50K
34,0,0,40, >50K
23,0,0,40, <=50K
46,0,0,50, <=50K
38,5178,0,48, >50K
26,0,0,20, <=50K
44,0,0,50, <=50K
36,0,0,45, <=50K
51,0,0,40, <=50K
63,2290,0,20, <=50K
43,0,0,40, >50K
40,0,0,38, >50K
33,0,0,45, >50K
38,0,0,55, <=50K
25,0,0,65, <=50K
39,0,0,40, >50K
51,0,0,40, >50K
30,0,0,40, <=50K
23,0,0,40, <=50K
20,0,0,30, <=50K
27,0,0,40, <=50K
19,0,0,25, <=50K
31,0,0,20, <=50K
26,0,0,40, <=50K
29,0,0,40, <=50K
47,15024,0,40, >50K
29,0,0,52, >50K
19,0,0,25, <=50K
24,0,0,40, <=50K
49,0,0,44, <=50K
39,0,0,40, <=50K
45,0,0,40, <=50K
57,0,1887,40, >50K
25,0,0,50, <=50K
61,0,0,37, <=50K
25,0,0,40, <=50K
53,7298,0,50, >50K
47,0,0,40, <=50K
41,0,0,40, <=50K
29,0,0,40, <=50K
90,0,0,50, >50K
64,0,0,40, >50K
22,0,0,40, <=50K
22,0,0,40, <=50K
62,0,0,40, <=50K
49,0,0,40, <=50K
40,0,0,35, <=50K
35,0,0,42, <=50K
56,0,0,25, <=50K
35,0,0,40, >50K
46,0,0,40, <=50K
53,0,0,40, >50K
34,0,0,45, <=50K
32,0,0,50, <=50K
32,0,0,40, <=50K
25,0,0,40, <=50K
58,0,1848,40, >50K
53,0,0,36, >50K
20,0,0,40, <=50K
46,0,0,40, <=50K
51,0,0,40, <=50K
47,0,0,40, <=50K
39,7298,0,40, >50K
21,0,0,40, <=50K
43,0,0,40, <=50K
19,0,0,12, <=50K
40,0,0,40, <=50K
28,0,0,40, <=50K
23,0,0,40, <=50K
29,0,0,40, <=50K
26,0,0,20, <=50K
42,0,1902,60, >50K
35,0,0,20, <=50K
28,0,0,40, <=50K
21,0,0,40, <=50K
61,0,0,40, <=50K
67,0,1539,40, <=50K
52,0,0,50, <=50K
27,0,0,48, <=50K
33,0,0,53, <=50K
61,0,0,30, >50K
27,2580,0,45, <=50K
31,0,0,40, <=50K
29,0,0,50, <=50K
50,0,0,65, <=50K
50,0,0,16, <=50K
35,0,0,40, <=50K
47,0,0,50, <=50K
46,0,0,35, >50K
22,0,0,28, <=50K
36,0,0,40, <=50K
50,0,0,40, >50K
57,0,0,40, <=50K
30,0,0,24, <=50K
44,0,0,50, <=50K
37,0,0,43, <=50K
20,0,0,20, <=50K
42,0,0,40, <=50K
40,0,0,40, <=50K
40,0,1876,35, <=50K
68,0,0,15, <=50K
55,5013,0,52, <=50K
20,0,0,40, <=50K
21,0,0,16, <=50K
35,0,0,40, <=50K
26,0,0,40, <=50K
30,0,0,52, <=50K
32,7298,0,50, >50K
57,0,1902,40, >50K
27,0,0,35, <=50K
34,0,0,40, <=50K
29,0,0,40, <=50K
61,0,0,34, <=50K
36,0,0,40, <=50K
31,0,0,35, <=50K
27,0,0,43, <=50K
25,0,0,40, <=50K
53,2202,0,40, <=50K
38,0,0,40, <=50K
56,0,0,40, <=50K
42,0,0,40, <=50K
35,5013,0,70, <=50K
46,0,0,45, <=50K
27,0,0,53, <=50K
29,0,0,45, >50K
54,0,0,40, <=50K
36,0,0,40, <=50K
38,0,0,55, <=50K
22,0,0,40, <=50K
33,3103,0,47, >50K
35,0,0,40, <=50K
28,0,0,30, <=50K
53,0,0,50, >50K
35,5013,0,40, <=50K
17,0,0,20, <=50K
48,0,0,40, >50K
41,7688,0,38, >50K
22,0,0,40, <=50K
41,0,0,43, <=50K
33,0,0,40, <=50K
41,7688,0,70, >50K
77,0,0,8, <=50K
31,0,0,40, <=50K
41,99999,0,50, >50K
49,0,0,50, >50K
26,0,0,55, <=50K
20,0,0,40, <=50K
27,0,0,40, <=50K
45,0,0,50, >50K
26,0,0,60, <=50K
27,2202,0,40, <=50K
38,4650,0,72, <=50K
26,0,0,40, <=50K
35,0,0,60, >50K
55,0,0,40, <=50K
29,0,0,40, <=50K
47,0,0,40, <=50K
37,0,0,50, >50K
41,7688,0,45, >50K
23,0,0,30, <=50K
35,0,0,40, <=50K
35,2885,0,40, <=50K
34,0,0,52, <=50K
50,0,0,35, <=50K
33,0,0,40, <=50K
48,0,0,50, >50K
43,2829,0,60, <=50K
19,0,0,40, <=50K
31,0,0,40, <=50K
26,0,0,30, <=50K
17,0,0,20, <=50K
46,0,0,50, >50K
42,0,0,40, <=50K
35,0,0,37, <=50K
18,0,0,23, <=50K
20,0,0,38, <=50K
38,0,0,50, <=50K
45,0,0,45, >50K
30,0,0,40, <=50K
44,0,1848,40, >50K
29,0,0,40, >50K
38,0,0,45, >50K
27,0,0,45, >50K
24,0,0,40, <=50K
18,0,0,30, <=50K
40,0,0,40, <=50K
59,0,0,40, <=50K
19,0,0,40, <=50K
51,0,0,35, <=50K
29,0,0,26, <=50K
28,0,0,40, <=50K
28,0,0,40, <=50K
45,7688,0,50, >50K
40,4064,0,40, <=50K
29,0,0,55, <=50K
73,1173,0,75, <=50K
20,0,0,30, <=50K
24,0,0,56, <=50K
31,0,0,40, <=50K
59,0,2339,40, <=50K
24,0,0,38, <=50K
66,0,0,20, >50K
39,0,0,55, <=50K
43,15024,0,40, >50K
29,0,0,45, <=50K
39,0,0,40, <=50K
41,0,0,35, <=50K
44,0,0,40, <=50K
54,0,0,40, >50K
42,0,0,55, >50K
36,0,0,50, >50K
42,10520,0,50, >50K
38,0,2051,40, <=50K
42,0,0,80, >50K
27,0,0,50, <=50K
68,0,0,37, <=50K
24,0,0,38, <=50K
25,0,0,40, <=50K
67,0,0,30, >50K
18,0,0,40, <=50K
40,0,0,40, <=50K
20,0,0,40, <=50K
30,0,0,34, >50K
55,2407,0,35, <=50K
63,0,1408,40, <=50K
34,0,0,40, <=50K
29,0,0,42, <=50K
34,0,0,60, <=50K
35,0,0,50, <=50K
46,0,2415,65, >50K
30,0,0,50, <=50K
35,0,0,12, <=50K
38,0,0,40, <=50K
38,0,0,44, >50K
46,4064,0,55, <=50K
38,7443,0,40, <=50K
20,0,0,40, <=50K
24,0,0,30, <=50K
51,0,0,12, <=50K
48,0,0,40, >50K
34,0,2051,55, <=50K
27,0,0,56, <=50K
37,0,0,40, <=50K
36,0,0,25, <=50K
42,0,0,40, >50K
25,0,0,40, <=50K
38,0,1902,50, >50K
76,0,0,25, <=50K
65,991,0,20, <=50K
46,3103,0,50, >50K
34,0,0,34, <=50K
20,0,0,20, <=50K
18,0,0,16, <=50K
53,0,0,40, <=50K
47,0,2002,42, <=50K
53,5178,0,45, >50K
58,15024,0,35, >50K
33,0,0,52, <=50K
46,0,0,40, <=50K
28,0,0,40, <=50K
51,0,0,55, >50K
46,0,1741,40, <=50K
25,0,0,40, <=50K
48,3325,0,60, <=50K
32,0,0,50, <=50K
31,0,0,38, <=50K
38,0,0,40, <=50K
47,0,0,40, <=50K
33,0,0,25, <=50K
29,0,0,43, <=50K
36,7298,0,50, >50K
33,0,0,40, <=50K
59,0,0,40, >50K
29,0,0,40, <=50K
29,0,0,70, <=50K
25,0,0,40, <=50K
28,0,0,40, <=50K
34,0,0,40, <=50K
44,0,0,50, >50K
58,0,0,40, <=50K
25,0,0,38, >50K
39,0,0,40, >50K
27,0,0,40, >50K
40,0,0,40, <=50K
66,0,0,40, <=50K
28,0,0,42, >50K
45,0,0,40, <=50K
38,0,0,40, <=50K
41,7298,0,60, >50K
26,0,0,40, <=50K
23,0,0,40, <=50K
44,0,0,40, >50K
60,0,0,30, >50K
52,0,0,40, >50K
19,0,0,35, <=50K
37,0,0,51, <=50K
27,0,0,50, <=50K
37,0,0,46, <=50K
42,0,0,40, <=50K
23,0,0,40, <=50K
24,10520,0,40, >50K
46,3464,0,40, <=50K
36,0,0,48, >50K
22,0,0,45, <=50K
59,0,0,50, <=50K
40,0,0,35, <=50K
48,0,0,40, <=50K
25,0,0,8, <=50K
46,0,0,68, >50K
67,0,0,20, <=50K
90,2964,0,12, <=50K
51,0,0,40, >50K
17,0,1602,40, <=50K
46,0,0,40, <=50K
53,0,0,47, <=50K
50,0,0,50, >50K
23,0,0,40, <=50K
21,0,0,43, <=50K
42,7430,0,50, >50K
56,0,0,40, >50K
59,0,0,40, <=50K
23,0,0,30, <=50K
38,0,0,60, >50K
31,0,0,65, <=50K
32,0,0,35, <=50K
23,0,0,30, <=50K
32,0,0,40, >50K
47,0,0,50, <=50K
35,0,0,40, <=50K
20,0,0,35, <=50K
31,0,0,50, <=50K
45,0,0,40, >50K
30,4865,0,40, <=50K
71,0,0,28, <=50K
62,0,0,40, <=50K
46,7298,0,50, >50K
62,0,0,60, <=50K
34,0,0,40, >50K
46,15024,0,40, >50K
41,0,0,40, <=50K
38,0,0,50, <=50K
40,0,0,40, <=50K
20,0,0,32, <=50K
40,0,0,43, <=50K
40,0,0,40, <=50K
51,4386,0,55, >50K
30,0,1741,48, <=50K
60,0,0,40, >50K
44,0,0,40, <=50K
48,7688,0,40, >50K
22,0,0,40, <=50K
52,0,0,50, <=50K
33,0,0,50, <=50K
23,0,0,10, <=50K
36,15024,0,40, >50K
29,0,0,40, <=50K
61,0,0,99, <=50K
29,0,0,45, <=50K
23,0,0,40, <=50K
29,0,0,50, <=50K
17,0,0,6, <=50K
56,0,0,40, <=50K
58,7688,0,40, >50K
50,0,0,40, <=50K
52,0,0,56, >50K
21,0,0,30, <=50K
38,3464,0,80, <=50K
23,0,0,40, <=50K
69,0,0,5, <=50K
35,0,0,40, <=50K
47,0,0,50, <=50K
30,0,0,30, <=50K
41,0,0,40, <=50K
49,0,0,20, <=50K
37,0,0,90, >50K
62,0,0,40, <=50K
72,0,0,4, <=50K
19,0,0,40, <=50K
24,0,0,60, <=50K
31,0,0,40, <=50K
40,0,0,39, <=50K
60,0,0,40, <=50K
23,0,0,40, <=50K
62,3103,0,40, >50K
32,0,0,40, >50K
25,0,0,35, <=50K
39,0,0,40, <=50K
29,0,0,40, <=50K
54,0,0,55, >50K
54,0,0,45, <=50K
28,0,0,40, <=50K
46,0,0,40, <=50K
26,0,0,40, <=50K
31,0,0,40, <=50K
40,0,0,40, >50K
40,0,0,40, >50K
65,0,0,40, <=50K
18,0,0,25, <=50K
57,0,0,40, <=50K
37,4934,0,60, >50K
52,0,0,40, >50K
74,0,0,35, >50K
21,0,0,10, <=50K
34,0,0,38, <=50K
61,0,0,30, <=50K
48,0,0,48, <=50K
63,0,0,30, <=50K
21,0,0,40, <=50K
32,0,0,40, >50K
45,0,0,35, <=50K
24,0,0,40, <=50K
31,0,0,45, <=50K
55,0,0,18, <=50K
24,0,0,40, <=50K
64,0,0,40, <=50K
51,2105,0,24, <=50K
36,0,0,40, <=50K
63,0,0,30, <=50K
40,0,0,50, <=50K
28,0,0,50, <=50K
39,0,0,40, <=50K
41,0,0,40, <=50K
22,0,0,30, <=50K
41,0,0,40, <=50K
38,0,0,60, <=50K
27,2885,0,40, <=50K
78,0,2392,40, >50K
34,0,0,50, <=50K
47,0,0,43, <=50K
73,0,0,12, <=50K
65,0,0,48, >50K
74,0,0,14, <=50K
24,0,0,40, <=50K
37,0,0,40, <=50K
31,0,0,40, <=50K
35,0,0,60, >50K
28,10520,0,40, >50K
18,0,0,20, <=50K
81,0,0,20, <=50K
41,0,0,40, <=50K
41,0,0,50, >50K
33,0,0,40, <=50K
36,0,0,45, >50K
24,0,0,35, <=50K
46,0,0,40, <=50K
27,0,0,40, <=50K
22,0,0,25, <=50K
23,0,0,40, <=50K
38,0,0,42, <=50K
63,0,0,22, <=50K
22,0,0,40, <=50K
54,0,0,40, <=50K
59,0,0,40, >50K
46,7298,0,40, >50K
48,0,0,40, <=50K
28,0,0,40, <=50K
73,0,0,40, <=50K
25,0,0,42, >50K
25,0,0,40, <=50K
22,0,0,40, <=50K
39,15024,0,40, >50K
57,0,0,40, <=50K
38,0,0,40, <=50K
43,0,0,40, <=50K
60,0,0,40, <=50K
30,0,0,20, <=50K
53,0,0,60, <=50K
21,0,0,40, <=50K
66,0,0,50, <=50K
23,0,0,40, <=50K
60,0,0,28, <=50K
32,3464,0,40, <=50K
50,0,0,13, <=50K
50,0,0,40, <=50K
20,0,0,16, <=50K
61,0,0,40, <=50K
37,0,0,44, <=50K
32,0,0,2, <=50K
48,0,0,60, >50K
58,0,0,38, >50K
46,0,0,45, >50K
43,0,0,40, <=50K
40,0,0,40, <=50K
35,0,0,38, <=50K
41,0,0,48, <=50K
21,0,0,30, <=50K
25,0,0,38, <=50K
46,0,0,45, <=50K
49,0,0,70, <=50K
32,3942,0,32, <=50K
61,0,0,40, <=50K
19,0,0,40, <=50K
45,0,0,45, <=50K
30,0,0,40, >50K
28,0,0,30, <=50K
34,7298,0,46, >50K
22,0,0,40, <=50K
20,0,0,40, <=50K
35,0,0,55, <=50K
23,0,0,35, <=50K
47,0,0,40, <=50K
19,0,0,40, <=50K
29,0,1590,50, <=50K
44,0,0,45, >50K
26,0,0,45, <=50K
44,0,0,20, <=50K
49,0,0,35, <=50K
33,0,0,48, <=50K
19,0,0,20, <=50K
37,0,0,40, >50K
28,0,0,40, <=50K
28,15024,0,28, >50K
39,0,0,40, <=50K
17,0,0,15, <=50K
37,0,0,45, <=50K
50,3103,0,40, >50K
35,0,0,45, <=50K
54,0,0,40, <=50K
43,0,0,40, <=50K
35,0,0,40, <=50K
40,0,0,32, <=50K
29,0,0,40, <=50K
26,0,0,40, <=50K
50,3103,0,55, >50K
32,0,0,40, <=50K
28,0,0,40, <=50K
42,0,0,40, <=50K
44,0,0,25, <=50K
29,0,0,50, <=50K
47,0,0,40, <=50K
34,0,0,45, >50K
38,0,0,45, <=50K
28,0,0,40, <=50K
21,0,0,40, <=50K
58,0,0,45, >50K
52,15024,0,40, >50K
57,7298,0,40, >50K
36,0,0,40, <=50K
44,0,0,68, <=50K
35,0,0,60, <=50K
48,0,0,50, >50K
33,0,0,50, <=50K
69,0,0,25, <=50K
30,0,0,20, <=50K
38,0,0,28, <=50K
36,0,0,40, <=50K
32,0,0,40, <=50K
40,0,0,25, <=50K
37,0,1848,65, >50K
30,0,0,72, <=50K
35,0,0,38, <=50K
49,0,653,60, <=50K
40,0,0,45, <=50K
32,0,0,23, <=50K
46,0,0,40, <=50K
35,0,0,35, <=50K
19,0,0,16, <=50K
52,0,0,66, >50K
41,0,0,40, <=50K
25,0,0,50, <=50K
24,0,0,20, <=50K
40,0,0,40, >50K
46,0,1902,45, >50K
40,0,0,50, <=50K
41,0,0,40, >50K
34,0,0,50, <=50K
28,0,0,40, <=50K
27,0,0,40, <=50K
19,0,0,15, <=50K
49,99999,0,37, >50K
31,0,0,50, >50K
60,0,0,50, >50K
55,0,0,40, <=50K
21,0,0,20, <=50K
34,4650,0,30, <=50K
22,0,0,21, <=50K
36,7298,0,40, >50K
42,7688,0,40, >50K
34,0,0,72, <=50K
31,0,0,40, <=50K
20,0,0,40, <=50K
43,0,1887,40, >50K
23,0,0,40, <=50K
44,0,0,40, <=50K
24,0,0,30, <=50K
39,0,0,25, <=50K
25,0,0,40, <=50K
56,0,0,40, <=50K
19,0,0,30, <=50K
23,0,0,24, <=50K
19,0,0,20, <=50K
21,0,0,35, <=50K
56,0,0,40, <=50K
42,7688,0,45, >50K
30,0,0,40, <=50K
48,0,0,40, <=50K
69,2050,0,24, <=50K
48,0,0,60, <=50K
36,0,0,40, >50K
42,0,0,40, >50K
30,0,0,40, <=50K
22,0,0,60, <=50K
49,5013,0,40, <=50K
40,0,0,40, <=50K
47,0,0,40, >50K
28,0,0,50, <=50K
43,0,0,40, <=50K
33,0,0,55, <=50K
27,0,0,40, <=50K
25,0,0,40, <=50K
40,0,0,60, <=50K
34,0,0,40, <=50K
25,0,0,36, <=50K
42,0,0,50, <=50K
28,0,0,50, >50K
17,0,0,16, <=50K
22,0,0,40, <=50K
24,0,0,30, <=50K
47,0,0,40, <=50K
55,0,0,38, <=50K
51,0,0,38, <=50K
50,0,0,40, <=50K
18,594,0,20, <=50K
47,0,0,40, <=50K
47,0,0,50, >50K
38,0,1887,40, >50K
38,0,0,40, <=50K
40,0,0,40, >50K
30,0,0,45, <=50K
