age,education-num,capital-gain,capital-loss,hours-per-week,class
36,9,0,0,40, <=50K
45,13,0,0,40, <=50K
22,13,0,0,40, <=50K
31,9,0,2001,40, <=50K
34,9,0,0,40, <=50K
24,7,0,0,40, <=50K
42,5,0,0,35, <=50K
23,13,0,0,25, <=50K
46,15,0,0,40, >50K
60,15,0,0,70, >50K
40,10,0,0,40, <=50K
55,9,0,0,40, <=50K
47,14,27828,0,40, >50K
28,9,0,0,43, <=50K
55,15,0,0,60, >50K
47,14,0,0,40, >50K
54,14,0,0,52, >50K
32,7,0,0,60, <=50K
38,12,0,0,40, >50K
61,10,0,0,40, <=50K
62,14,0,0,40, <=50K
29,10,5013,0,40, <=50K
26,9,0,0,32, <=50K
19,10,0,0,50, <=50K
40,6,0,0,40, <=50K
36,9,7298,0,40, >50K
42,9,2885,0,45, <=50K
55,14,0,0,40, <=50K
55,9,2407,0,35, <=50K
43,13,0,0,40, >50K
39,9,0,0,40, <=50K
38,10,0,0,45, >50K
28,9,0,0,40, <=50K
36,10,0,0,40, <=50K
49,10,0,0,50, <=50K
41,10,0,0,40, <=50K
60,4,0,0,40, <=50K
35,13,0,0,70, <=50K
36,13,0,0,40, <=50K
51,9,0,0,40, >50K
23,9,0,0,40, <=50K
51,9,0,0,40, <=50K
17,7,1055,0,18, <=50K
33,10,0,0,25, <=50K
50,9,0,0,40, <=50K
38,8,0,0,40, >50K
18,9,0,0,35, <=50K
26,9,0,0,40, <=50K
21,10,0,0,47, <=50K
26,9,0,0,52, <=50K
30,9,0,0,40, >50K
39,10,0,0,20, <=50K
33,9,0,0,40, <=50K
42,10,0,0,38, <=50K
28,15,0,0,50, <=50K
20,9,0,0,35, <=50K
66,13,0,2206,25, <=50K
31,10,0,0,50, <=50K
36,10,0,0,40, <=50K
39,12,0,0,40, >50K
52,9,0,0,40, <=50K
61,4,7688,0,40, >50K
27,9,0,0,40, <=50K
45,9,0,0,50, <=50K
21,5,0,0,40, <=50K
25,9,0,0,40, <=50K
24,10,0,0,25, <=50K
38,12,0,0,55, <=50K
51,10,0,0,24, <=50K
29,13,0,1902,50, >50K
45,9,0,0,38, <=50K
59,6,0,0,50, <=50K
41,9,0,0,40, <=50K
23,13,0,0,40, <=50K
43,10,0,0,45, <=50K
17,7,0,0,20, <=50K
32,13,15024,0,50, >50K
42,11,0,0,40, <=50K
68,14,0,2392,40, >50K
55,9,0,1887,40, >50K
43,9,0,0,40, <=50K
61,9,0,0,40, >50K
28,9,0,0,40, <=50K
47,9,0,0,60, <=50K
21,4,0,0,40, <=50K
39,10,0,0,40, <=50K
39,7,0,1876,46, <=50K
34,10,0,2179,40, <=50K
57,5,0,0,40, <=50K
27,13,0,0,40, <=50K
21,10,0,0,12, <=50K
25,3,0,0,40, <=50K
51,10,0,0,50, >50K
35,13,0,0,40, <=50K
19,10,0,0,12, <=50K
27,13,7298,0,55, >50K
34,10,0,0,35, <=50K
33,9,0,0,32, <=50K
36,9,0,0,40, <=50K
33,13,0,0,35, <=50K
60,13,0,0,40, <=50K
42,10,15024,0,50, >50K
47,9,0,0,40, <=50K
42,9,0,0,75, >50K
34,10,0,0,65, >50K
21,9,0,0,32, <=50K
30,14,0,0,15, >50K
53,14,0,0,50, >50K
34,9,0,0,40, <=50K
37,13,0,0,40, <=50K
27,9,0,0,40, <=50K
31,13,0,0,40, <=50K
30,10,0,0,40, <=50K
33,9,0,0,45, <=50K
41,10,0,0,40, <=50K
23,10,0,0,30, <=50K
65,10,0,0,40, <=50K
30,9,0,0,40, <=50K
51,11,4064,0,55, <=50K
30,10,0,0,40, <=50K
49,14,4787,0,45, >50K
37,9,3137,0,30, <=50K
42,9,0,0,40, <=50K
62,11,0,0,45, >50K
67,9,1086,0,35, <=50K
31,10,5178,0,40, >50K
50,13,0,0,20, >50K
33,13,0,0,40, <=50K
27,10,0,0,40, <=50K
31,11,4386,0,40, >50K
35,10,0,0,40, <=50K
55,10,0,0,6, >50K
54,13,0,1977,35, >50K
56,13,0,0,48, >50K
21,11,0,0,40, <=50K
66,4,0,0,20, <=50K
46,9,0,0,50, <=50K
23,13,0,0,38, <=50K
43,14,0,0,45, <=50K
40,9,0,0,55, <=50K
52,3,0,0,40, <=50K
59,13,0,0,50, >50K
36,11,0,0,40, <=50K
33,9,0,0,40, <=50K
20,9,0,0,40, <=50K
21,9,0,0,35, <=50K
59,6,0,0,40, <=50K
42,14,0,0,50, >50K
62,9,0,0,43, <=50K
54,9,0,0,40, <=50K
35,4,0,0,30, <=50K
36,12,0,0,40, <=50K
21,9,0,0,45, <=50K
30,9,0,0,14, <=50K
46,10,0,0,40, >50K
32,3,0,0,40, >50K
21,10,0,0,64, <=50K
39,9,0,0,40, <=50K
54,9,0,0,43, <=50K
32,10,3464,0,40, <=50K
23,9,0,0,40, <=50K
42,2,0,0,40, <=50K
62,6,0,0,30, <=50K
28,10,0,0,35, <=50K
28,9,0,0,40, <=50K
35,12,0,0,40, <=50K
19,10,0,0,40, <=50K
27,9,0,0,35, <=50K
54,2,0,0,50, <=50K
19,9,0,0,35, <=50K
27,10,0,0,30, <=50K
30,9,0,0,50, <=50K
35,12,0,0,35, <=50K
66,5,0,0,40, <=50K
19,10,0,0,20, <=50K
30,9,0,0,40, >50K
32,13,0,0,40, <=50K
31,10,0,0,40, <=50K
26,11,0,0,65, <=50K
44,10,0,0,25, <=50K
52,13,0,0,50, >50K
30,10,0,0,40, <=50K
32,9,0,0,60, <=50K
19,9,0,0,40, <=50K
33,9,0,0,30, <=50K
20,10,0,0,40, <=50K
61,4,0,0,40, <=50K
33,10,0,0,35, <=50K
24,10,0,0,35, <=50K
31,13,0,0,60, <=50K
20,9,0,0,20, <=50K
32,11,0,0,50, <=50K
29,12,0,0,40, <=50K
61,6,0,0,24, <=50K
48,9,0,0,50, <=50K
29,12,0,0,40, <=50K
61,8,0,0,52, <=50K
34,10,0,0,48, <=50K
22,12,0,0,15, <=50K
32,9,0,1672,40, <=50K
38,9,0,0,40, <=50K
27,10,0,0,40, <=50K
26,9,0,0,40, <=50K
35,9,8614,0,40, >50K
62,9,0,0,40, <=50K
28,9,0,0,40, <=50K
50,9,0,0,40, <=50K
34,13,99999,0,50, >50K
37,9,0,0,40, <=50K
63,2,0,0,44, <=50K
35,5,0,0,40, <=50K
55,13,0,0,40, >50K
40,9,0,0,40, >50K
25,9,0,0,50, <=50K
51,10,0,0,40, <=50K
37,13,7298,0,40, >50K
54,13,7298,0,55, >50K
47,10,0,0,40, >50K
26,13,0,0,40, <=50K
46,11,0,0,40, <=50K
24,8,0,0,40, <=50K
19,4,0,0,80, <=50K
35,9,0,1902,40, >50K
36,13,0,0,35, <=50K
18,8,0,0,20, <=50K
46,14,0,0,40, >50K
30,9,0,0,32, <=50K
29,9,0,0,40, <=50K
65,9,0,0,20, <=50K
41,14,0,0,40, >50K
34,13,0,0,40, <=50K
58,4,0,0,40, <=50K
39,9,0,0,40, <=50K
21,10,0,0,40, <=50K
31,9,0,0,50, >50K
33,16,0,0,50, >50K
28,13,0,0,60, <=50K
32,9,2977,0,35, <=50K
32,13,0,0,55, >50K
31,9,0,0,40, <=50K
41,15,15024,0,40, >50K
48,13,0,0,45, >50K
27,9,0,0,40, <=50K
45,9,0,0,40, <=50K
34,9,0,0,50, <=50K
17,6,0,0,10, <=50K
25,9,0,0,23, <=50K
34,13,0,0,62, >50K
33,9,0,0,40, <=50K
21,10,0,0,20, <=50K
22,9,0,0,50, <=50K
61,10,0,0,42, <=50K
40,9,0,0,30, >50K
58,10,0,0,12, <=50K
30,10,0,0,58, <=50K
24,9,0,0,60, <=50K
52,8,0,0,50, >50K
50,9,0,0,40, <=50K
49,10,0,0,30, <=50K
22,9,0,0,40, <=50K
32,13,0,0,35, >50K
21,10,0,0,40, <=50K
25,10,0,0,50, <=50K
34,9,0,0,45, <=50K
48,6,0,0,45, >50K
61,9,0,0,99, <=50K
21,10,0,0,40, <=50K
20,4,0,0,52, <=50K
30,10,0,0,40, >50K
44,9,0,1902,40, >50K
44,9,0,0,60, <=50K
29,9,0,0,60, <=50K
31,15,0,0,35, <=50K
35,9,0,0,40, <=50K
27,9,0,0,40, <=50K
26,13,0,0,45, <=50K
37,5,0,0,70, >50K
33,13,0,0,40, <=50K
44,4,0,0,55, <=50K
34,13,0,0,40, >50K
28,12,0,0,5, <=50K
30,10,0,0,45, <=50K
41,13,0,0,35, <=50K
23,13,0,0,40, <=50K
19,9,0,0,70, <=50K
48,2,3781,0,50, <=50K
26,10,0,0,20, <=50K
32,13,0,0,40, >50K
26,9,0,0,48, <=50K
36,14,7298,0,55, >50K
49,9,0,0,40, <=50K
33,9,0,1741,40, <=50K
54,14,0,0,40, >50K
36,9,0,0,55, <=50K
41,9,0,0,48, <=50K
27,13,0,0,35, <=50K
68,13,0,2377,35, >50K
21,10,0,0,75, <=50K
56,9,0,0,40, <=50K
40,11,0,0,60, <=50K
46,9,0,0,40, <=50K
55,5,0,0,45, <=50K
43,5,0,0,40, <=50K
46,9,0,0,40, <=50K
51,10,0,0,60, <=50K
19,10,0,0,15, <=50K
67,16,7896,0,50, >50K
31,9,0,0,40, <=50K
27,13,0,0,50, >50K
21,10,0,0,40, <=50K
36,9,0,0,50, <=50K
23,9,0,0,16, <=50K
62,14,0,0,40, >50K
31,13,0,0,50, >50K
52,13,0,1887,40, >50K
39,9,0,0,40, <=50K
24,13,0,0,30, <=50K
55,9,13550,0,40, >50K
38,9,0,0,40, <=50K
36,9,0,0,40, <=50K
17,7,0,0,15, <=50K
27,9,0,0,40, <=50K
30,10,0,0,40, <=50K
43,9,0,0,40, <=50K
51,7,0,0,30, <=50K
47,13,25236,0,35, >50K
49,16,0,2258,50, >50K
34,9,0,0,48, >50K
19,9,0,0,60, <=50K
79,16,0,0,6, >50K
28,10,0,0,40, <=50K
41,10,0,0,50, <=50K
21,10,0,0,50, <=50K
31,13,0,0,40, <=50K
45,9,0,0,45, <=50K
23,9,0,0,50, <=50K
32,10,0,0,50, <=50K
67,7,0,0,40, <=50K
32,14,0,0,55, >50K
35,9,0,0,50, <=50K
29,10,0,0,40, <=50K
38,9,0,0,40, <=50K
38,10,0,0,60, <=50K
18,9,0,0,30, <=50K
47,9,5013,0,24, <=50K
22,9,0,0,40, <=50K
21,10,0,2377,48, <=50K
27,13,0,0,50, <=50K
28,10,0,0,30, <=50K
32,15,4508,0,40, <=50K
40,15,15024,0,55, >50K
23,13,0,1719,40, <=50K
25,10,0,0,40, <=50K
44,10,0,2258,60, <=50K
43,9,0,0,25, >50K
31,13,0,1977,55, >50K
33,10,0,0,40, <=50K
41,9,0,0,40, >50K
29,14,0,0,30, <=50K
32,12,0,0,40, <=50K
78,4,1797,0,15, <=50K
64,9,0,0,40, >50K
58,13,0,0,50, >50K
55,8,0,0,30, <=50K
20,9,0,0,40, <=50K
35,10,0,0,40, <=50K
27,9,0,0,40, <=50K
37,9,99999,0,50, >50K
42,11,0,0,40, <=50K
47,8,0,0,35, <=50K
29,9,0,0,40, <=50K
33,2,0,0,24, <=50K
44,10,0,0,40, <=50K
70,3,2346,0,40, <=50K
25,9,0,0,78, <=50K
24,13,0,0,10, <=50K
42,13,2977,0,40, <=50K
53,13,0,0,50, >50K
39,13,0,0,60, <=50K
72,9,0,0,40, <=50K
43,5,0,0,44, <=50K
25,10,0,0,40, <=50K
37,12,0,0,45, >50K
27,9,0,0,40, <=50K
39,16,0,0,50, >50K
64,9,2635,0,24, <=50K
29,9,0,0,50, >50K
50,13,0,0,50, >50K
33,3,0,0,40, <=50K
18,9,0,0,20, <=50K
20,7,0,0,32, <=50K
32,10,0,0,50, <=50K
45,10,0,0,40, <=50K
48,9,0,0,40, <=50K
20,10,0,0,40, <=50K
23,9,0,0,40, <=50K
34,13,0,1902,48, >50K
43,13,8614,0,40, >50K
44,13,0,0,40, >50K
47,10,0,0,40, >50K
47,9,0,0,40, <=50K
46,2,0,0,20, <=50K
19,9,0,0,40, <=50K
51,9,0,0,40, <=50K
41,9,0,0,40, <=50K
37,7,0,0,40, <=50K
31,9,0,0,40, <=50K
25,9,0,0,40, <=50K
46,10,0,0,40, >50K
53,9,5178,0,45, >50K
47,16,0,0,40, <=50K
28,9,0,0,50, >50K
60,10,3137,0,46, <=50K
43,9,0,0,40, <=50K
45,9,7688,0,50, >50K
28,6,0,0,40, <=50K
19,7,0,0,30, <=50K
51,15,99999,0,70, >50K
19,9,0,0,35, <=50K
64,16,0,0,60, >50K
44,16,0,0,60, >50K
21,9,0,0,48, <=50K
33,9,0,0,40, <=50K
63,13,0,0,40, >50K
44,9,0,0,40, <=50K
44,14,15024,0,35, >50K
28,9,0,0,70, <=50K
24,13,0,0,40, <=50K
20,10,0,0,20, <=50K
21,10,0,0,24, <=50K
20,9,0,0,40, <=50K
21,9,0,0,40, <=50K
34,10,0,0,52, <=50K
17,7,0,0,15, <=50K
35,7,0,0,40, <=50K
26,9,0,0,40, <=50K
35,9,0,0,70, <=50K
25,9,0,0,40, <=50K
27,10,0,0,40, <=50K
52,11,0,0,40, >50K
43,13,0,0,50, <=50K
36,14,7688,0,50, >50K
37,9,0,0,40, <=50K
58,9,0,0,40, <=50K
25,12,0,0,45, <=50K
54,14,0,0,40, <=50K
42,10,0,0,60, <=50K
65,13,99999,0,65, >50K
44,9,0,0,45, <=50K
61,3,0,0,40, <=50K
29,9,0,0,40, <=50K
34,10,0,0,40, >50K
24,10,0,0,40, <=50K
40,12,0,0,42, >50K
42,15,0,0,60, >50K
50,9,0,0,40, <=50K
18,9,0,1602,20, <=50K
49,9,0,0,40, <=50K
38,9,0,0,40, <=50K
41,9,0,0,45, <=50K
70,10,0,0,5, <=50K
51,10,0,0,40, >50K
24,13,0,0,40, <=50K
57,9,0,0,48, >50K
22,10,0,0,20, <=50K
31,10,0,0,40, >50K
28,10,0,0,40, <=50K
45,9,0,0,50, <=50K
39,9,0,0,40, >50K
26,10,0,0,40, <=50K
38,9,0,0,40, <=50K
38,14,99999,0,60, >50K
19,9,0,0,20, <=50K
36,9,0,0,40, >50K
30,9,0,0,44, <=50K
28,14,0,0,40, >50K
53,5,0,0,40, <=50K
32,13,0,0,38, <=50K
57,15,15024,0,60, >50K
47,14,0,0,40, <=50K
36,10,0,0,56, <=50K
21,7,0,0,38, <=50K
25,13,0,0,40, >50K
37,9,0,0,40, <=50K
31,9,0,0,30, <=50K
43,9,0,0,50, <=50K
61,9,0,2754,25, <=50K
56,10,0,0,35, <=50K
35,13,0,0,40, <=50K
59,4,0,0,38, <=50K
44,10,0,1887,55, >50K
47,14,0,0,40, <=50K
44,13,0,0,55, >50K
64,10,0,0,40, <=50K
26,9,0,0,45, <=50K
53,13,0,0,40, >50K
50,13,0,0,40, <=50K
30,9,0,0,20, <=50K
46,9,0,0,44, <=50K
45,9,0,0,50, >50K
44,9,0,0,40, <=50K
59,10,0,1977,48, >50K
65,16,99999,0,40, >50K
23,9,0,0,40, <=50K
33,10,0,0,38, <=50K
34,9,0,0,35, <=50K
38,11,0,0,40, <=50K
62,13,0,0,35, >50K
21,10,0,0,40, <=50K
41,9,0,0,8, <=50K
35,9,0,0,40, <=50K
62,10,0,0,45, <=50K
53,9,0,0,40, >50K
69,10,0,0,16, <=50K
19,10,0,0,16, <=50K
47,13,0,0,40, >50K
52,10,0,0,90, >50K
54,9,0,0,40, <=50K
58,9,0,0,10, <=50K
30,9,0,0,73, >50K
39,9,0,0,25, <=50K
73,13,1173,0,75, <=50K
64,13,0,0,40, <=50K
32,9,0,0,40, <=50K
51,9,0,0,40, >50K
57,13,0,0,40, <=50K
25,9,0,0,40, <=50K
53,9,0,1740,40, <=50K
39,10,0,0,25, <=50K
49,9,0,0,16, <=50K
23,13,0,1092,40, <=50K
28,13,0,0,55, >50K
46,14,0,1977,50, >50K
40,10,0,0,40, <=50K
24,9,0,0,50, <=50K
20,9,0,0,40, <=50K
50,6,0,0,8, <=50K
24,13,0,0,40, <=50K
35,9,0,0,40, <=50K
33,13,0,0,46, <=50K
54,13,0,0,40, <=50K
35,9,0,0,45, <=50K
31,9,0,0,40, >50K
47,10,0,0,40, <=50K
48,9,0,0,20, <=50K
33,11,0,1669,55, <=50K
35,13,0,0,40, >50K
20,10,0,0,10, <=50K
36,1,0,0,40, <=50K
30,13,0,0,55, <=50K
39,10,0,0,55, >50K
25,10,0,0,40, <=50K
40,9,0,0,35, <=50K
25,9,0,0,40, <=50K
33,9,0,0,40, <=50K
53,10,0,0,40, <=50K
18,7,0,0,10, <=50K
41,9,0,0,40, <=50K
25,13,0,0,50, <=50K
66,4,0,0,50, <=50K
53,10,1471,0,40, <=50K
27,9,0,0,40, <=50K
28,9,0,0,40, <=50K
23,9,0,0,40, <=50K
29,6,0,0,80, <=50K
26,10,0,0,40, <=50K
26,9,0,0,42, <=50K
26,5,0,0,35, <=50K
38,9,0,0,40, <=50K
36,3,0,0,40, <=50K
34,10,15024,0,45, >50K
32,9,0,0,40, <=50K
57,9,0,0,50, >50K
31,10,0,0,40, <=50K
38,13,0,0,38, <=50K
39,9,0,0,40, <=50K
35,9,0,2377,40, <=50K
18,7,0,0,20, <=50K
75,10,0,0,8, <=50K
28,9,0,0,40, <=50K
41,14,0,0,55, <=50K
39,5,0,0,40, >50K
31,10,0,0,40, <=50K
38,9,0,0,38, <=50K
43,10,0,0,38, <=50K
27,9,0,0,40, <=50K
42,14,0,1902,55, >50K
46,13,0,0,36, <=50K
20,9,0,0,40, <=50K
42,10,0,0,20, <=50K
69,9,0,0,40, <=50K
47,11,0,0,35, <=50K
49,9,0,0,40, <=50K
20,10,0,0,30, <=50K
52,3,0,0,15, <=50K
33,3,0,0,59, <=50K
18,7,0,0,6, <=50K
55,9,0,0,55, <=50K
61,4,0,0,40, <=50K
61,10,9386,0,40, >50K
39,13,0,0,45, >50K
30,10,0,0,40, <=50K
61,9,0,0,40, <=50K
36,12,0,0,15, <=50K
34,10,0,0,50, <=50K
53,14,4386,0,40, >50K
38,11,0,0,36, >50K
46,13,7298,0,50, >50K
27,9,0,0,40, <=50K
32,7,0,0,40, <=50K
60,13,0,0,60, >50K
23,13,0,0,40, <=50K
29,13,14344,0,50, >50K
22,9,0,0,50, <=50K
25,9,0,0,35, <=50K
29,13,0,0,48, <=50K
90,9,0,0,30, <=50K
37,9,0,0,40, <=50K
32,9,0,0,38, <=50K
18,9,0,0,40, <=50K
35,10,0,0,65, <=50K
50,5,2885,0,40, <=50K
54,9,5178,0,40, >50K
43,13,0,0,45, >50K
28,9,0,0,65, >50K
51,5,0,0,40, <=50K
31,10,0,0,42, <=50K
69,9,2387,0,40, <=50K
57,13,0,0,40, >50K
71,10,0,0,14, <=50K
28,6,0,0,40, <=50K
28,6,0,0,80, <=50K
25,9,0,0,95, <=50K
49,12,0,0,30, <=50K
52,5,0,0,40, <=50K
23,13,0,0,40, <=50K
32,3,0,0,40, <=50K
31,10,0,0,50, <=50K
30,9,0,0,50, <=50K
24,9,0,0,60, <=50K
45,12,0,0,66, <=50K
30,9,0,0,40, <=50K
52,13,15024,0,55, >50K
42,9,0,0,25, <=50K
49,9,0,0,40, <=50K
20,9,0,0,30, <=50K
25,13,0,0,40, <=50K
41,5,0,0,55, <=50K
55,9,0,0,40, <=50K
31,11,3137,0,50, <=50K
25,13,0,0,40, <=50K
32,9,0,0,40, <=50K
29,10,0,0,40, <=50K
37,9,0,0,40, <=50K
52,4,0,0,40, <=50K
19,10,0,0,15, <=50K
21,10,0,0,24, <=50K
43,12,0,0,40, <=50K
39,10,0,0,40, <=50K
40,10,0,0,40, >50K
54,2,0,0,40, <=50K
35,13,0,0,40, <=50K
34,11,0,1974,40, <=50K
35,10,0,0,40, >50K
57,16,0,0,40, >50K
26,13,0,0,40, <=50K
55,13,0,0,15, <=50K
51,13,0,0,40, <=50K
35,12,0,0,30, <=50K
31,9,0,0,40, <=50K
17,7,0,0,8, <=50K
38,9,0,0,40, <=50K
39,15,0,1887,50, >50K
29,9,0,0,45, <=50K
39,11,0,0,40, <=50K
42,10,0,0,40, >50K
46,14,0,0,50, >50K
73,4,0,0,25, <=50K
47,10,0,1876,40, <=50K
28,9,0,0,70, <=50K
27,6,0,1980,40, <=50K
38,15,0,0,40, >50K
19,9,0,0,35, <=50K
60,11,0,0,40, >50K
24,10,0,0,40, <=50K
52,7,0,0,40, <=50K
36,13,0,0,45, <=50K
26,14,0,0,40, <=50K
28,13,0,0,16, <=50K
38,13,0,0,50, >50K
47,14,0,0,50, >50K
50,13,0,0,40, >50K
27,9,0,0,40, <=50K
47,10,0,0,40, <=50K
36,6,3464,0,40, <=50K
49,9,0,0,40, <=50K
68,10,0,0,48, >50K
63,9,0,0,40, <=50K
36,9,0,0,70, >50K
42,10,0,0,35, <=50K
28,14,0,0,45, <=50K
68,9,0,0,8, <=50K
38,9,0,0,22, <=50K
43,13,0,1902,40, >50K
49,10,0,0,40, >50K
59,9,0,0,40, <=50K
25,13,0,0,40, >50K
26,12,0,0,36, <=50K
59,10,0,0,48, <=50K
34,10,0,0,45, <=50K
34,14,0,0,43, >50K
67,9,0,0,24, <=50K
45,11,0,0,44, <=50K
64,4,0,0,40, <=50K
51,14,0,0,38, >50K
31,13,0,0,55, >50K
42,13,0,0,45, >50K
65,3,0,0,40, <=50K
23,10,0,0,20, <=50K
31,10,0,0,45, <=50K
33,6,0,0,40, <=50K
17,7,0,0,35, <=50K
63,14,0,0,46, <=50K
48,9,0,0,60, >50K
45,12,0,0,40, <=50K
17,6,0,0,10, <=50K
26,9,0,0,40, <=50K
38,10,0,0,40, <=50K
29,9,0,0,40, <=50K
44,10,0,0,32, <=50K
43,14,0,0,40, <=50K
39,13,0,0,40, <=50K
43,9,0,0,40, <=50K
23,9,0,0,45, <=50K
19,9,0,0,40, <=50K
49,5,0,0,40, <=50K
52,10,5013,0,40, <=50K
32,9,0,0,50, <=50K
38,13,4508,0,40, <=50K
25,3,0,0,25, <=50K
44,10,0,0,40, <=50K
63,4,0,0,40, <=50K
42,9,0,0,60, <=50K
21,10,0,0,40, <=50K
32,10,0,0,40, <=50K
24,9,0,0,50, <=50K
50,9,0,0,40, <=50K
26,13,0,0,80, >50K
35,9,0,0,35, <=50K
31,13,0,0,44, >50K
24,2,0,0,66, <=50K
40,9,0,0,56, <=50K
31,13,0,0,55, <=50K
43,9,0,0,40, <=50K
44,9,0,0,35, >50K
40,13,0,0,40, <=50K
75,3,0,0,25, <=50K
52,10,3137,0,42, <=50K
51,3,0,0,40, <=50K
39,13,0,0,40, <=50K
40,12,7688,0,50, >50K
40,10,0,0,35, <=50K
33,9,0,0,40, <=50K
38,10,0,0,60, >50K
29,11,0,0,50, <=50K
37,10,0,0,37, <=50K
37,9,15024,0,45, >50K
19,9,0,0,40, <=50K
46,9,0,0,40, <=50K
46,12,0,0,40, >50K
37,10,0,0,30, <=50K
34,10,0,0,40, <=50K
38,10,0,0,43, <=50K
26,9,0,0,40, <=50K
34,13,0,0,35, <=50K
57,13,0,0,40, <=50K
33,7,0,0,65, <=50K
26,10,0,0,40, <=50K
20,9,0,0,84, <=50K
38,13,7298,0,60, >50K
61,10,0,0,6, <=50K
36,16,0,0,45, >50K
61,9,3103,0,40, >50K
17,10,0,0,16, <=50K
40,10,0,0,40, >50K
18,7,0,0,16, <=50K
21,12,0,0,32, <=50K
41,9,0,0,40, <=50K
46,7,0,0,40, <=50K
55,9,0,0,40, <=50K
27,12,0,0,52, <=50K
39,9,0,0,42, <=50K
36,9,0,0,48, <=50K
51,10,3908,0,40, <=50K
27,13,0,0,40, <=50K
30,13,0,0,40, >50K
42,9,0,0,47, <=50K
23,13,0,0,20, <=50K
56,11,15024,0,40, >50K
41,10,0,0,50, <=50K
49,9,0,0,46, <=50K
46,11,0,0,60, <=50K
54,9,0,0,40, <=50K
38,10,7298,0,43, >50K
45,15,0,0,50, >50K
50,15,0,2415,30, >50K
22,10,0,0,40, <=50K
31,9,0,0,40, <=50K
27,9,0,0,30, <=50K
34,9,0,0,40, <=50K
46,7,0,0,30, <=50K
47,13,0,0,60, >50K
36,11,0,0,40, <=50K
22,9,0,0,40, <=50K
51,9,0,2002,45, <=50K
43,10,0,0,30, <=50K
54,10,0,0,50, <=50K
24,5,0,0,40, <=50K
29,15,0,0,55, <=50K
40,10,0,0,38, <=50K
18,7,0,0,20, <=50K
31,13,0,0,50, <=50K
57,16,0,1977,40, >50K
32,14,0,0,40, <=50K
48,14,0,0,40, >50K
24,10,0,0,35, <=50K
24,12,0,0,22, <=50K
24,11,0,0,40, <=50K
49,13,7688,0,30, >50K
27,9,0,1573,70, <=50K
37,10,0,0,40, <=50K
33,10,0,0,60, >50K
19,10,0,0,25, <=50K
45,13,0,0,40, >50K
54,14,0,0,40, <=50K
47,9,0,625,40, <=50K
22,10,0,0,22, <=50K
20,9,0,0,40, <=50K
36,5,0,0,40, <=50K
49,9,0,0,40, <=50K
58,4,0,0,40, >50K
20,10,0,0,40, <=50K
34,13,0,0,40, <=50K
36,14,0,1977,44, >50K
28,13,4101,0,60, <=50K
38,11,0,0,40, <=50K
32,7,0,0,40, <=50K
35,9,0,0,60, <=50K
51,12,0,0,60, <=50K
33,10,0,0,45, <=50K
71,14,0,0,15, <=50K
48,14,0,0,40, >50K
53,9,0,0,50, <=50K
40,11,0,0,40, >50K
64,9,0,0,5, <=50K
42,9,0,0,48, >50K
25,9,0,0,40, >50K
66,10,0,0,50, >50K
59,14,0,0,40, >50K
42,10,0,0,55, >50K
24,9,0,0,40, <=50K
19,9,0,0,25, <=50K
26,10,0,0,24, <=50K
22,9,0,0,30, <=50K
33,10,0,0,40, <=50K
63,7,0,0,12, <=50K
20,10,0,0,30, <=50K
33,3,0,0,40, <=50K
57,4,1173,0,45, <=50K
56,9,0,0,40, <=50K
70,11,0,0,24, >50K
42,9,0,0,40, >50K
25,13,0,0,40, <=50K
28,10,0,0,40, >50K
80,9,1409,0,40, <=50K
36,6,0,0,40, <=50K
37,14,0,0,40, >50K
38,9,0,0,60, >50K
52,9,0,0,35, <=50K
49,9,0,0,40, <=50K
30,9,0,0,40, <=50K
36,10,7688,0,50, >50K
70,15,0,0,35, >50K
55,10,0,2258,62, >50K
25,13,0,0,40, <=50K
59,9,0,0,40, >50K
22,10,0,0,40, <=50K
41,12,0,0,50, <=50K
62,9,0,0,45, >50K
54,9,0,0,40, <=50K
38,9,0,0,40, <=50K
52,9,7688,0,40, >50K
36,7,0,0,40, <=50K
74,9,0,0,30, >50K
35,3,0,0,15, <=50K
41,8,0,0,40, <=50K
30,11,0,0,40, <=50K
25,9,0,0,48, <=50K
35,10,13550,0,60, >50K
38,13,15024,0,50, >50K
34,14,0,1848,40, >50K
48,14,0,0,50, >50K
50,3,0,0,15, <=50K
19,9,0,0,40, <=50K
51,10,0,0,40, <=50K
39,13,0,0,40, <=50K
20,7,0,0,40, <=50K
17,7,0,0,16, <=50K
42,10,0,0,50, >50K
25,10,0,0,25, <=50K
36,9,0,0,40, <=50K
65,16,0,0,40, <=50K
32,13,0,0,70, >50K
33,13,0,0,45, <=50K
32,10,0,0,20, <=50K
25,9,0,0,40, <=50K
41,10,0,0,40, <=50K
44,9,0,0,40, >50K
72,6,2414,0,12, <=50K
36,9,0,0,52, <=50K
67,9,1797,0,20, <=50K
28,9,4064,0,45, <=50K
24,7,0,0,40, <=50K
17,4,0,0,8, <=50K
32,13,0,0,30, <=50K
67,7,0,0,40, <=50K
21,10,0,0,10, <=50K
51,14,5013,0,40, <=50K
32,2,3674,0,40, <=50K
39,10,0,0,40, >50K
18,10,0,0,35, <=50K
50,13,0,0,45, >50K
24,6,0,0,15, <=50K
21,10,0,0,40, <=50K
24,13,0,0,16, <=50K
34,11,0,0,40, <=50K
68,6,0,0,35, <=50K
49,6,0,0,32, <=50K
